,location,date,temp_max,temp_min,temp_mean,precipitation,dew_point_max,dew_point_min,dew_point_mean,max_wind_speed,visibility,sea_level_pressure
1085,KDCA,2024-10-30,78,54,64.71,0.0,59,50,54.38,12,10,30.38
1086,KDCA,2024-10-31,82,62,70.83,0.0,59,56,57.92,14,10,30.21
1087,KDCA,2024-11-01,81,61,71.92,0.0,59,33,51.5,17,10,30.18
1088,KDCA,2024-11-02,66,51,58.08,0.0,40,34,37.5,15,10,30.38
1089,KDCA,2024-11-03,63,46,53.46,0.0,39,24,31.17,10,10,30.48
1090,KDCA,2024-11-04,63,45,55.44,0.0,51,38,44.84,8,10,30.48
1091,KDCA,2024-11-05,78,55,64.56,0.0,59,52,55.97,15,10,30.27
1092,KDCA,2024-11-06,82,63,71.0,0.0,63,57,60.63,16,10,30.12
1093,KDCA,2024-11-07,82,65,71.58,0.0,64,47,58.08,13,10,30.1
1094,KDCA,2024-11-08,75,59,66.79,0.0,47,30,39.54,15,10,30.11
1095,KDCA,2024-11-09,60,46,54.46,0.0,35,21,28.88,17,10,30.39
1096,KDCA,2024-11-10,61,45,53.68,0.0,54,32,42.21,16,10,30.37
1097,KDCA,2024-11-11,77,58,65.12,0.2,58,40,52.67,17,10,29.92
1098,KDCA,2024-11-12,63,45,56.21,0.0,42,24,33.33,21,10,30.36
1099,KDCA,2024-11-13,54,38,45.46,0.0,30,23,26.13,14,10,30.51
1100,KDCA,2024-11-14,54,41,48.69,0.0,46,32,39.79,13,10,30.36
1101,KDCA,2024-11-15,57,46,51.21,0.21,46,43,44.28,12,10,29.99
1102,KDCA,2024-11-16,64,48,56.75,0.0,45,36,39.63,21,10,30.1
1103,KDCA,2024-11-17,60,42,51.65,0.0,41,35,37.0,9,10,30.15
1104,KPHX,2019-10-27,87,57,73.39,0.0,32,24,27.48,13,10,28.6
1105,KPHX,2019-10-28,72,59,65.48,0.0,39,7,18.09,16,10,28.79
1106,KPHX,2019-10-29,74,49,61.39,0.0,25,8,17.13,12,10,28.73
1107,KPHX,2019-10-30,69,53,60.7,0.0,21,-6,1.35,16,10,29.0
1108,KPHX,2019-10-31,76,45,60.78,0.0,12,-5,3.48,18,10,29.01
1109,KPHX,2019-11-01,79,47,64.17,0.0,22,6,14.26,10,10,28.94
1110,KPHX,2019-11-02,87,54,70.13,0.0,24,11,19.39,13,10,28.93
1111,KPHX,2019-11-03,85,61,72.04,0.0,35,22,25.5,9,10,28.81
1112,KPHX,2019-11-04,85,59,71.58,0.0,39,26,31.42,8,10,28.79
1113,KPHX,2019-11-05,88,61,74.58,0.0,39,32,34.38,9,10,28.84
1114,KPHX,2019-11-06,84,66,73.15,0.0,46,38,41.89,10,10,28.76
1115,KPHX,2019-11-07,86,63,74.17,0.0,45,38,43.5,8,10,28.9
1116,KPHX,2019-11-08,88,65,76.44,0.0,45,34,41.08,16,10,28.93
1117,KPHX,2019-11-09,85,62,73.79,0.0,46,32,39.13,15,10,28.86
1118,KPHX,2019-11-10,86,62,74.96,0.0,46,36,43.63,12,10,28.78
1119,KPHX,2019-11-11,86,64,74.42,0.0,46,32,38.96,12,10,28.81
1120,KPHX,2019-11-12,81,63,71.21,0.0,41,36,38.08,17,10,28.93
1121,KPHX,2019-11-13,79,58,67.5,0.0,40,33,34.96,9,10,28.84
1122,KPHX,2019-11-14,81,57,68.17,0.0,41,32,36.25,9,10,28.91
1123,KPHX,2019-11-15,84,58,70.75,0.0,38,30,33.83,9,10,28.9
1124,KPHX,2019-11-16,80,59,68.5,0.0,36,30,33.17,8,10,28.8
1125,KPHX,2019-11-18,84,56,69.25,0.0,34,23,27.96,9,10,28.8
1126,KPHX,2019-11-19,76,58,63.79,0.0,58,27,42.33,18,10,28.69
1127,KPHX,2019-11-20,67,56,61.38,0.35,58,50,55.21,26,10,28.6
1128,KPHX,2019-11-21,61,53,55.94,0.32,52,45,49.25,13,10,28.87
1129,KPHX,2019-11-22,64,51,57.15,0.17,49,41,45.77,9,10,28.97
1130,KPHX,2019-11-23,72,49,59.92,0.0,46,33,40.79,8,10,28.96
1131,KPHX,2019-11-24,73,51,60.58,0.0,46,35,40.75,6,10,28.9
1132,KPHX,2019-11-25,67,50,58.13,0.0,45,35,42.38,16,10,28.74
1133,KPHX,2019-11-26,60,46,53.58,0.0,32,14,21.79,13,10,28.75
1134,KPHX,2019-11-27,68,45,56.46,0.0,48,27,37.25,10,10,28.68
1135,KPHX,2019-11-28,69,57,62.42,0.0,51,42,46.5,26,10,28.56
1136,KPHX,2019-11-29,62,47,52.06,0.4,50,33,42.81,33,10,28.82
1137,KPHX,2019-11-30,58,43,50.79,0.31,41,28,36.17,6,10,28.99
1138,KPHX,2019-12-01,67,42,53.8,0.0,40,26,34.72,10,10,28.96
1139,KPHX,2019-12-02,69,47,56.79,0.0,45,34,38.38,8,10,28.95
1140,KPHX,2019-12-03,66,48,57.67,0.0,48,37,41.63,8,10,28.94
1141,KPHX,2019-12-04,73,56,63.58,0.0,51,43,47.42,12,10,28.84
1142,KPHX,2019-12-05,69,55,61.88,0.0,51,46,48.96,6,10,28.93
1143,KPHX,2019-12-06,71,54,61.29,0.0,49,43,46.29,10,10,28.99
1144,KPHX,2019-12-07,70,52,60.38,0.0,56,44,48.33,8,10,28.98
1145,KPHX,2019-12-08,62,57,58.89,0.1,56,53,54.52,12,10,28.87
1146,KPHX,2019-12-09,67,52,58.37,0.01,55,48,51.66,14,10,28.86
1147,KPHX,2019-12-10,68,48,57.0,0.01,48,33,41.71,7,10,29.03
1148,KPHX,2019-12-11,70,49,57.79,0.0,44,37,41.38,8,10,28.99
1149,KPHX,2019-12-12,68,49,57.42,0.0,46,41,43.38,7,10,29.04
1150,KPHX,2019-12-13,68,49,57.08,0.0,47,40,44.42,8,10,28.99
1151,KPHX,2019-12-14,70,49,59.04,0.0,47,41,44.54,8,10,28.76
1152,KPHX,2019-12-15,66,50,56.29,0.0,47,23,36.17,22,10,28.84
1153,KPHX,2019-12-16,62,43,51.83,0.0,32,8,22.46,18,10,29.11
1154,KPHX,2020-10-27,67,50,57.87,0.0,29,12,18.83,12,10,28.88
1155,KPHX,2020-10-28,69,49,59.65,0.0,30,21,27.09,10,10,28.92
1156,KPHX,2020-10-29,83,68,77.3,0.0,33,29,30.5,8,10,28.81
1157,KPHX,2020-10-30,86,61,73.65,0.0,37,31,33.61,12,10,28.85
1158,KPHX,2020-10-31,85,62,73.22,0.0,39,32,34.13,8,10,28.87
1159,KPHX,2020-11-01,94,64,79.88,0.0,40,32,35.83,12,10,28.96
1160,KPHX,2020-11-02,94,71,80.5,0.0,39,30,34.63,13,10,28.92
1161,KPHX,2020-11-03,93,68,79.63,0.0,41,33,35.67,8,10,28.83
1162,KPHX,2020-11-04,92,66,77.79,0.0,42,37,39.63,8,10,28.9
1163,KPHX,2020-11-05,98,63,80.42,0.0,42,31,36.54,13,10,28.88
1164,KPHX,2020-11-06,88,73,80.54,0.0,41,30,33.83,10,10,28.63
1165,KPHX,2020-11-07,81,67,75.11,0.0,49,28,38.11,28,10,28.45
1166,KPHX,2020-11-09,61,51,55.88,0.0,39,27,31.08,14,10,28.91
1167,KPHX,2020-11-10,65,45,55.46,0.0,32,17,25.33,10,10,28.94
1168,KPHX,2020-11-11,70,46,57.5,0.0,28,17,23.58,7,10,28.83
1169,KPHX,2020-11-12,72,49,59.58,0.0,30,22,26.75,8,10,28.87
1170,KPHX,2020-11-13,76,51,62.46,0.0,31,23,26.38,10,10,28.88
1171,KPHX,2020-11-14,74,50,61.75,0.0,32,24,27.75,10,10,28.93
1172,KPHX,2020-11-15,81,50,64.96,0.0,32,14,24.46,7,10,28.99
1173,KPHX,2020-11-16,90,55,71.42,0.0,29,18,24.38,14,10,28.94
1174,KPHX,2020-11-17,91,62,75.21,0.0,35,22,27.13,9,10,28.89
1175,KPHX,2020-11-18,88,63,73.83,0.0,34,29,31.79,9,10,28.84
1176,KPHX,2020-11-19,87,60,72.13,0.0,39,27,35.33,7,10,28.88
1177,KPHX,2020-11-20,87,59,72.67,0.0,40,34,37.21,7,10,28.92
1178,KPHX,2020-11-21,83,62,71.92,0.0,43,33,40.67,7,10,28.87
1179,KPHX,2020-11-22,83,60,70.42,0.0,46,34,41.63,7,10,28.77
1180,KPHX,2020-11-23,79,58,67.67,0.0,45,24,35.46,16,10,28.63
1181,KPHX,2020-11-24,71,53,62.13,0.0,27,20,23.79,12,10,28.85
1182,KPHX,2020-11-25,71,48,58.5,0.0,28,18,23.83,8,10,28.93
1183,KPHX,2020-11-26,71,47,58.0,0.0,26,22,23.54,12,10,28.81
1184,KPHX,2020-11-27,65,48,55.58,0.0,30,19,23.88,8,10,28.98
1185,KPHX,2020-11-28,70,45,57.58,0.0,32,27,28.75,12,10,29.01
1186,KPHX,2020-11-29,73,46,58.21,0.0,30,18,23.71,7,10,28.96
1187,KPHX,2020-11-30,73,50,62.79,0.0,26,17,19.96,15,10,29.01
1188,KPHX,2020-12-01,70,47,57.92,0.0,26,20,22.67,8,10,28.91
1189,KPHX,2020-12-02,69,44,57.83,0.0,26,7,14.17,16,10,28.95
1190,KPHX,2020-12-03,65,49,57.13,0.0,19,10,13.29,18,10,29.1
1191,KPHX,2020-12-04,67,42,53.75,0.0,18,4,11.54,7,10,29.03
1192,KPHX,2020-12-05,70,43,55.29,0.0,20,10,14.42,9,10,29.1
1193,KPHX,2020-12-06,71,44,55.92,0.0,24,14,19.04,8,10,29.05
1194,KPHX,2020-12-07,80,45,61.87,0.0,22,12,16.0,17,10,28.92
1195,KPHX,2020-12-08,78,54,66.83,0.0,18,11,14.63,15,10,28.99
1196,KPHX,2020-12-09,79,54,66.71,0.0,42,16,22.08,14,10,28.93
1197,KPHX,2020-12-10,61,52,55.63,0.02,52,41,49.63,13,10,28.83
1198,KPHX,2020-12-11,63,48,55.83,0.43,50,44,47.58,8,10,28.9
1199,KPHX,2020-12-12,66,47,56.16,0.0,46,18,38.16,15,10,28.88
1200,KPHX,2020-12-13,61,42,51.46,0.0,31,8,15.96,15,10,29.12
1201,KPHX,2020-12-14,62,46,52.63,0.0,30,17,23.33,18,10,28.88
1202,KPHX,2020-12-15,62,41,50.96,0.0,30,21,26.17,9,10,28.99
1203,KPHX,2020-12-16,63,40,51.13,0.0,31,14,23.29,7,10,28.99
1204,KPHX,2021-10-27,78,57,67.7,0.0,35,26,28.61,7,10,28.98
1205,KPHX,2021-10-28,87,57,72.48,0.0,38,29,33.61,9,10,28.9
1206,KPHX,2021-10-29,91,64,77.52,0.0,40,28,33.74,12,10,28.77
1207,KPHX,2021-10-30,88,62,75.04,0.0,40,30,33.04,8,10,28.75
1208,KPHX,2021-10-31,87,62,75.09,0.0,40,35,37.57,9,10,28.77
1209,KPHX,2021-11-01,84,63,73.09,0.0,42,34,39.04,10,10,28.87
1210,KPHX,2021-11-02,83,63,72.65,0.0,42,29,36.96,8,10,28.92
1211,KPHX,2021-11-03,86,60,72.78,0.0,40,34,37.3,9,10,28.87
1212,KPHX,2021-11-04,89,61,74.78,0.0,40,31,35.78,6,10,28.83
1213,KPHX,2021-11-05,89,64,75.13,0.0,42,34,35.96,9,10,28.83
1214,KPHX,2021-11-06,90,62,75.3,0.0,39,30,35.43,8,10,28.85
1215,KPHX,2021-11-07,86,60,73.13,0.0,41,32,35.33,9,10,28.81
1216,KPHX,2021-11-08,86,61,72.4,0.0,38,30,35.08,12,10,28.85
1217,KPHX,2021-11-09,81,60,69.46,0.0,43,32,36.33,8,10,28.94
1218,KPHX,2021-11-10,83,58,69.88,0.0,42,34,38.04,10,10,28.88
1219,KPHX,2021-11-11,84,57,71.29,0.0,41,28,34.33,9,10,28.91
1220,KPHX,2021-11-12,87,60,73.52,0.0,34,26,29.87,10,10,28.93
1221,KPHX,2021-11-13,87,61,72.63,0.0,35,25,30.17,10,10,28.91
1222,KPHX,2021-11-14,86,57,71.29,0.0,37,27,31.13,8,10,28.95
1223,KPHX,2021-11-15,86,59,70.92,0.0,36,26,30.08,12,10,28.95
1224,KPHX,2021-11-16,80,56,68.13,0.0,36,25,29.42,10,10,28.81
1225,KPHX,2021-11-17,80,54,65.88,0.0,34,26,29.79,9,10,28.86
1226,KPHX,2021-11-18,83,54,68.0,0.0,32,24,27.63,9,10,28.95
1227,KPHX,2021-11-19,80,61,70.0,0.0,34,24,26.17,10,10,28.91
1228,KPHX,2021-11-20,79,54,67.25,0.0,35,25,29.88,8,10,28.86
1229,KPHX,2021-11-21,81,60,70.08,0.0,36,17,27.54,15,10,28.94
1230,KPHX,2021-11-22,80,58,69.83,0.0,32,21,26.17,17,10,28.97
1231,KPHX,2021-11-23,78,66,71.42,0.0,38,30,32.88,8,10,28.78
1232,KPHX,2021-11-24,73,60,67.08,0.0,47,30,38.71,8,10,28.91
1233,KPHX,2021-11-25,75,53,64.08,0.0,34,15,23.83,17,10,29.05
1234,KPHX,2021-11-26,76,52,65.25,0.0,36,23,30.13,16,10,29.01
1235,KPHX,2021-11-27,76,54,63.63,0.0,37,31,34.42,10,10,28.94
1236,KPHX,2021-11-28,80,51,64.42,0.0,37,27,31.96,9,10,29.01
1237,KPHX,2021-11-29,81,55,67.04,0.0,34,26,29.79,6,10,28.93
1238,KPHX,2021-11-30,79,55,64.96,0.0,35,28,30.63,8,10,28.87
1239,KPHX,2021-12-01,84,54,67.92,0.0,35,25,31.0,9,10,28.93
1240,KPHX,2021-12-02,83,58,69.58,0.0,37,25,30.46,8,10,28.91
1241,KPHX,2021-12-03,79,56,66.54,0.0,38,33,35.83,8,10,28.87
1242,KPHX,2021-12-04,77,53,64.25,0.0,39,31,35.29,8,10,28.89
1243,KPHX,2021-12-05,76,50,62.46,0.0,37,28,32.46,9,10,28.84
1244,KPHX,2021-12-06,77,52,62.88,0.0,36,30,33.04,10,10,28.89
1245,KPHX,2021-12-07,75,54,63.42,0.0,35,29,32.46,12,10,28.75
1246,KPHX,2021-12-08,72,58,63.63,0.0,37,30,32.21,9,10,28.81
1247,KPHX,2021-12-09,72,53,60.5,0.0,57,33,43.53,18,10,28.73
1248,KPHX,2021-12-10,62,52,57.46,0.35,53,36,43.0,16,10,28.94
1249,KPHX,2021-12-11,66,44,54.54,0.0,42,21,32.92,13,10,29.03
1250,KPHX,2021-12-12,72,46,57.54,0.0,40,31,34.88,12,10,28.88
1251,KPHX,2021-12-13,71,49,59.75,0.0,45,36,39.5,9,10,28.92
1252,KPHX,2021-12-14,73,55,63.63,0.0,49,39,43.5,33,10,28.86
1253,KPHX,2021-12-15,57,45,50.96,0.03,47,24,32.52,32,10,28.98
1254,KPHX,2021-12-16,62,41,50.58,0.0,37,30,33.13,10,10,28.93
1255,KPHX,2022-10-27,80,56,67.57,0.0,37,9,26.87,16,10,28.87
1256,KPHX,2022-10-28,81,59,68.96,0.0,30,12,18.7,15,10,29.01
1257,KPHX,2022-10-29,82,58,70.21,0.0,36,26,30.46,17,10,28.89
1258,KPHX,2022-10-30,78,57,67.91,0.0,38,30,33.96,10,10,28.79
1259,KPHX,2022-10-31,83,56,68.57,0.0,38,27,33.3,8,10,28.76
1260,KPHX,2022-11-01,80,61,69.58,0.0,38,31,33.5,10,10,28.75
1261,KPHX,2022-11-02,79,60,69.35,0.0,50,33,40.83,15,10,28.79
1262,KPHX,2022-11-03,68,51,58.26,0.0,42,25,34.56,22,10,28.85
1263,KPHX,2022-11-04,64,46,55.04,0.0,39,26,33.57,8,10,29.01
1264,KPHX,2022-11-05,69,48,58.7,0.0,36,31,34.35,9,10,28.93
1265,KPHX,2022-11-06,79,50,64.04,0.0,38,32,35.75,7,10,28.75
1266,KPHX,2022-11-07,78,55,65.79,0.0,39,31,34.58,9,10,28.78
1267,KPHX,2022-11-08,81,55,67.8,0.0,46,36,40.48,16,10,28.79
1268,KPHX,2022-11-09,72,56,60.29,0.0,55,41,49.52,23,10,28.83
1269,KPHX,2022-11-10,68,51,59.13,0.04,50,26,38.88,10,10,28.86
1270,KPHX,2022-11-11,68,49,58.52,0.0,34,21,28.16,9,10,28.88
1271,KPHX,2022-11-12,72,48,59.29,0.0,34,24,29.5,8,10,28.85
1272,KPHX,2022-11-13,68,47,56.83,0.0,36,18,28.96,17,10,28.76
1273,KPHX,2022-11-14,67,46,55.96,0.0,30,24,27.21,10,10,28.94
1274,KPHX,2022-11-15,70,45,57.0,0.0,31,21,27.79,9,10,28.95
1275,KPHX,2022-11-16,70,45,58.33,0.0,27,3,11.29,14,10,29.06
1276,KPHX,2022-11-17,70,46,58.67,0.0,26,11,17.88,15,10,29.04
1277,KPHX,2022-11-18,70,48,59.08,0.0,30,23,25.5,10,10,28.81
1278,KPHX,2022-11-19,73,48,61.33,0.0,31,18,26.46,13,10,28.91
1279,KPHX,2022-11-20,72,55,62.17,0.0,31,14,24.42,17,10,29.0
1280,KPHX,2022-11-21,73,48,60.33,0.0,29,18,25.0,17,10,28.98
1281,KPHX,2022-11-22,75,49,61.04,0.0,30,22,25.38,9,10,28.91
1282,KPHX,2022-11-23,72,46,59.08,0.0,30,22,27.17,12,10,28.86
1283,KPHX,2022-11-24,70,48,60.17,0.0,27,13,17.96,14,10,29.06
1284,KPHX,2022-11-25,71,47,58.67,0.0,26,17,20.08,9,10,29.11
1285,KPHX,2022-11-26,68,45,56.4,0.0,26,17,21.88,9,10,28.95
1286,KPHX,2022-11-27,69,43,55.33,0.0,28,19,22.96,8,10,28.91
1287,KPHX,2022-11-28,71,48,57.75,0.0,27,19,22.67,8,10,28.78
1288,KPHX,2022-11-29,67,47,56.83,0.0,40,22,32.46,10,10,28.8
1289,KPHX,2022-11-30,72,47,58.88,0.0,38,33,35.96,9,10,28.82
1290,KPHX,2022-12-01,72,48,59.54,0.0,37,33,34.67,9,10,28.82
1291,KPHX,2022-12-02,68,53,59.88,0.0,45,35,39.88,9,10,28.92
1292,KPHX,2022-12-03,61,50,54.32,0.0,54,35,46.61,12,10,28.99
1293,KPHX,2022-12-04,65,57,60.71,0.87,60,54,57.18,7,10,28.92
1294,KPHX,2022-12-05,69,57,62.05,0.3,60,49,56.27,10,10,28.81
1295,KPHX,2022-12-06,66,56,60.33,0.0,53,50,52.42,8,10,28.81
1296,KPHX,2022-12-07,64,52,57.88,0.0,52,36,46.17,12,10,29.02
1297,KPHX,2022-12-08,66,46,54.29,0.0,43,34,39.75,6,10,29.05
1298,KPHX,2022-12-09,64,46,54.33,0.0,40,32,36.79,7,10,28.92
1299,KPHX,2022-12-10,66,43,53.13,0.0,43,35,37.79,9,10,28.94
1300,KPHX,2022-12-11,69,43,55.04,0.0,40,32,37.58,13,10,28.84
1301,KPHX,2022-12-12,59,46,51.19,0.08,46,31,38.78,21,10,28.68
1302,KPHX,2022-12-13,54,43,48.13,0.08,40,33,37.0,12,10,28.87
1303,KPHX,2022-12-14,54,38,45.92,0.0,36,28,33.42,9,10,28.97
1304,KPHX,2022-12-15,56,40,47.17,0.0,35,29,32.33,8,10,28.96
1305,KPHX,2022-12-16,58,42,49.5,0.0,35,16,28.33,10,10,28.96
1306,KPHX,2023-10-27,87,68,78.0,0.0,47,43,45.0,10,10,28.79
1307,KPHX,2023-10-28,87,65,75.74,0.0,46,21,39.17,14,10,28.71
1308,KPHX,2023-10-29,80,61,70.13,0.0,25,9,17.91,14,10,28.84
1309,KPHX,2023-10-30,79,56,68.09,0.0,28,15,20.87,17,10,28.92
1310,KPHX,2023-10-31,80,61,70.39,0.0,25,10,19.48,22,10,28.96
1311,KPHX,2023-11-01,82,61,72.21,0.0,28,20,23.25,16,10,28.92
1312,KPHX,2023-11-02,87,58,72.26,0.0,32,23,27.74,8,10,28.93
1313,KPHX,2023-11-03,88,59,73.0,0.0,33,23,27.65,8,10,28.9
1314,KPHX,2023-11-04,88,61,73.52,0.0,34,20,27.0,8,10,28.88
1315,KPHX,2023-11-05,92,62,75.96,0.0,35,20,26.08,9,10,28.81
1316,KPHX,2023-11-06,91,64,77.13,0.0,38,30,32.83,12,10,28.76
1317,KPHX,2023-11-07,89,63,76.52,0.0,38,28,34.6,12,10,28.73
1318,KPHX,2023-11-08,79,63,70.83,0.0,35,27,31.21,12,10,28.78
1319,KPHX,2023-11-09,78,56,67.21,0.0,30,17,23.71,12,10,28.83
1320,KPHX,2023-11-10,78,55,65.67,0.0,23,16,19.71,8,10,28.84
1321,KPHX,2023-11-11,80,55,67.75,0.0,38,20,30.63,12,10,28.89
1322,KPHX,2023-11-12,83,62,72.13,0.0,36,29,32.13,15,10,28.89
1323,KPHX,2023-11-13,87,64,75.38,0.0,42,34,38.46,14,10,28.92
1324,KPHX,2023-11-14,88,69,77.38,0.0,45,40,43.13,10,10,28.87
1325,KPHX,2023-11-15,87,68,77.2,0.0,45,42,43.56,13,10,28.82
1326,KPHX,2023-11-16,78,65,71.12,0.04,60,39,52.0,15,10,28.8
1327,KPHX,2023-11-17,80,62,71.48,0.05,60,54,57.44,7,10,28.86
1328,KPHX,2023-11-18,74,63,67.81,0.04,61,52,57.7,16,10,28.81
1329,KPHX,2023-11-19,74,58,66.0,0.1,58,25,45.38,22,10,28.76
1330,KPHX,2023-11-20,74,54,64.42,0.0,39,27,33.58,10,10,29.02
1331,KPHX,2023-11-21,78,57,68.68,0.0,37,29,32.56,16,10,29.14
1332,KPHX,2023-11-22,77,55,65.52,0.0,35,27,31.48,10,10,29.04
1333,KPHX,2023-11-23,71,56,62.25,0.0,34,27,30.63,9,10,28.72
1334,KPHX,2023-11-24,72,52,62.88,0.0,45,32,37.08,17,10,28.71
1335,KPHX,2023-11-25,70,54,61.46,0.0,36,19,26.29,9,10,28.85
1336,KPHX,2023-11-26,71,47,59.67,0.0,31,24,27.58,12,10,28.91
1337,KPHX,2023-11-27,75,53,65.29,0.0,34,27,30.92,15,10,28.9
1338,KPHX,2023-11-28,77,57,66.71,0.0,37,30,33.88,16,10,28.93
1339,KPHX,2023-11-29,72,54,63.54,0.0,38,30,34.54,13,10,28.79
1340,KPHX,2023-11-30,65,53,58.71,0.0,50,30,39.33,12,10,28.73
1341,KPHX,2023-12-01,64,53,57.7,0.0,50,41,46.52,12,10,28.85
1342,KPHX,2023-12-02,66,48,56.58,0.0,46,40,42.96,10,10,29.0
1343,KPHX,2023-12-03,68,47,57.04,0.0,42,33,39.08,7,10,29.04
1344,KPHX,2023-12-04,68,48,58.83,0.0,40,36,37.79,7,10,28.98
1345,KPHX,2023-12-05,81,50,64.38,0.0,42,35,38.75,7,10,28.97
1346,KPHX,2023-12-06,83,57,68.58,0.0,42,29,33.83,9,10,28.91
1347,KPHX,2023-12-07,77,54,64.25,0.0,40,33,35.17,10,10,28.82
1348,KPHX,2023-12-08,71,50,60.32,0.0,36,29,33.12,10,10,28.85
1349,KPHX,2023-12-09,68,47,57.58,0.0,34,0,12.71,14,10,29.08
1350,KPHX,2023-12-10,73,45,58.28,0.0,22,4,10.36,18,10,29.09
1351,KPHX,2023-12-11,73,47,57.88,0.0,27,14,20.16,7,10,28.84
1352,KPHX,2023-12-12,70,51,59.54,0.0,27,18,22.92,10,10,28.73
1353,KPHX,2023-12-13,69,45,56.42,0.0,28,15,21.5,10,10,28.84
1354,KPHX,2023-12-14,69,45,56.38,0.0,27,18,22.83,8,10,29.0
1355,KPHX,2023-12-15,78,46,61.46,0.0,31,22,27.42,15,10,29.01
1356,KPHX,2023-12-16,79,53,66.75,0.0,28,20,23.33,17,10,28.93
1357,KPHX,2024-10-27,96,70,81.83,0.0,35,18,25.61,9,10,28.82
1358,KPHX,2024-10-28,94,64,80.63,0.0,44,25,34.5,22,10,28.72
1359,KPHX,2024-10-29,79,63,69.74,0.0,44,21,30.26,20,10,28.7
1360,KPHX,2024-10-30,75,55,66.13,0.0,32,16,24.87,9,10,28.9
1361,KPHX,2024-10-31,79,55,67.35,0.0,25,14,20.04,7,10,28.87
1362,KPHX,2024-11-01,81,56,68.58,0.0,25,10,17.88,8,10,28.75
1363,KPHX,2024-11-02,78,55,67.12,0.0,53,18,30.85,9,10,28.69
1364,KPHX,2024-11-03,72,58,63.16,0.0,51,31,43.72,22,10,28.57
1365,KPHX,2024-11-04,72,52,61.54,0.0,42,16,23.0,10,10,28.83
1366,KPHX,2024-11-05,73,51,62.38,0.0,31,17,24.67,8,10,28.82
1367,KPHX,2024-11-06,70,50,60.92,0.0,29,-4,16.75,15,10,28.82
1368,KPHX,2024-11-07,65,48,58.29,0.0,20,10,15.13,10,10,28.94
1369,KPHX,2024-11-08,69,48,58.29,0.0,23,10,18.29,8,10,28.97
1370,KPHX,2024-11-09,75,48,61.46,0.0,24,12,18.88,7,10,28.85
1371,KPHX,2024-11-10,83,53,66.92,0.0,25,9,19.33,10,10,28.85
1372,KPHX,2024-11-11,82,56,67.83,0.0,26,14,20.08,10,10,28.83
1373,KPHX,2024-11-12,76,53,63.44,0.0,26,3,16.88,12,10,28.83
1374,KPHX,2024-11-13,78,50,63.84,0.0,21,10,16.2,12,10,28.94
1375,KPHX,2024-11-14,84,54,66.92,0.0,23,3,15.13,8,10,28.81
1376,KPHX,2024-11-15,73,52,63.25,0.0,29,13,20.92,16,10,28.64
1377,KPHX,2024-11-16,63,53,58.0,0.0,30,24,27.88,10,10,28.69
1378,KPHX,2024-11-17,71,46,57.29,0.0,30,19,25.47,12,10,28.65
1379,KPWM,2019-10-27,50,45,42.85,0.0,46,0,38.89,17,10,30.13
1380,KPWM,2019-10-28,52,46,48.37,1.35,46,43,44.46,13,10,30.27
1381,KPWM,2019-10-29,53,48,50.12,0.04,50,45,47.2,8,10,30.31
1382,KPWM,2019-10-30,61,52,55.09,0.01,55,50,52.19,8,10,30.25
1383,KPWM,2019-10-31,62,55,58.47,0.17,60,54,56.47,21,10,30.06
1384,KPWM,2019-11-01,63,39,55.0,0.33,61,23,40.34,33,10,30.05
1385,KPWM,2019-11-02,46,30,40.37,0.0,36,24,30.47,9,10,30.17
1386,KPWM,2019-11-03,53,32,42.12,0.0,35,25,29.32,14,10,30.09
1387,KPWM,2019-11-04,50,33,44.25,0.0,36,26,29.46,14,10,30.26
1388,KPWM,2019-11-05,55,48,51.09,0.0,49,33,46.28,14,10,30.23
1389,KPWM,2019-11-06,51,33,42.92,0.3,40,19,26.71,18,10,30.25
1390,KPWM,2019-11-07,45,36,40.03,0.0,39,22,31.61,12,10,30.2
1391,KPWM,2019-11-08,36,28,31.46,0.36,32,11,15.96,23,10,30.11
1392,KPWM,2019-11-09,38,20,30.79,0.0,18,8,13.33,13,10,30.22
1393,KPWM,2019-11-10,47,32,39.96,0.0,26,15,21.38,15,10,30.05
1394,KPWM,2019-11-11,44,31,37.96,0.0,34,27,29.39,14,10,30.09
1395,KPWM,2019-11-12,33,19,29.66,0.13,31,9,25.46,15,10,29.87
1396,KPWM,2019-11-13,26,14,19.04,0.08,12,4,7.79,18,10,30.38
1397,KPWM,2019-11-14,33,14,25.6,0.0,21,7,14.52,7,10,30.42
1398,KPWM,2019-11-15,48,28,38.21,0.0,25,16,22.21,21,10,30.14
1399,KPWM,2019-11-16,32,20,25.63,0.0,8,-4,1.96,21,10,30.46
1400,KPWM,2019-11-17,36,17,28.15,0.0,21,5,11.92,12,10,30.45
1401,KPWM,2019-11-18,37,30,33.28,0.0,33,10,25.25,16,10,30.1
1402,KPWM,2019-11-19,39,35,37.11,0.3,36,31,33.95,13,10,29.81
1403,KPWM,2019-11-20,39,35,36.73,0.09,34,31,32.43,12,10,29.93
1404,KPWM,2019-11-21,49,31,37.88,0.02,32,27,29.63,13,10,30.04
1405,KPWM,2019-11-22,47,32,40.12,0.01,41,19,33.19,21,10,29.85
1406,KPWM,2019-11-23,43,28,34.29,0.07,19,13,15.71,12,10,29.82
1407,KPWM,2019-11-24,39,30,34.78,0.01,35,18,29.58,23,10,29.67
